keyword,lang,cid,main_img,post_sj,sumry,com_ctgry_sn,lang_code_id,traffic_adres,traffic_new_adres
문화관광,ko,KOPhaq0oj,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82111&fileTy=MEDIA&fileNo=1&thumbTy=M,2026 여유작 콘서트,가을 하늘 아래 푸르른 잔디밭에서 즐기는 우리 음악 나들이,Cg1x6l1,ko,서울 종로구 와룡동 12-2,"서울 종로구 율곡로 102 (와룡동, 서울 돈화문 국악당)"
문화관광,ko,KOPx8qi2o,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82071&fileTy=MEDIA&fileNo=1&thumbTy=M,2026 타이틀 매치 《오인환 vs. 장서영: 휴먼 에러》,최첨단 기술 시대에 인간만이 할 수 있는 창작을 고민하고 인간의 불완전함에서 비롯되는 오류와 정상성에서의 이탈을 창조의 동력으로 삼은 두 작가의 작업,Cg1x6l1,ko,서울 노원구 중계동 508,"서울 노원구 동일로 1238 (중계동, 서울시립 북서울미술관)"
문화관광,ko,KOPzmxljt,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81953&fileTy=MEDIA&fileNo=1&thumbTy=M,"자연을 사랑한 화가들 - 김원, 유영국, 이인성, 이중섭, 임직순 ","마포구 신공덕동(만리재옛길 28 1층)에 위치한 56.3평의 화이트큐브로 금성문화재단의 서화, 도자 소장품 전시를 주로 소개한다.  ",Cg1x6l1,ko,서울 마포구 신공덕동 8-3,서울 마포구 만리재옛길 28 1층
문화관광,ko,KOPqkbvqx,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81946&fileTy=MEDIA&fileNo=1&thumbTy=M,LALARECIPE × MeME : Happiness Recipe for Every Skin,"즐거운 레시피와 예술이 만나 완성하는 새로운 K-Beauty 경험.
라라레서피와 MeME 작가의 협업을 통해 뷰티와 아트가 어우러진 감각적인 전시",Cg1x6l1,ko,서울 중구 을지로7가 143,서울 중구 을지로 281 (을지로7가)
문화관광,ko,KOPh6s7u3,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81943&fileTy=MEDIA&fileNo=1&thumbTy=M,The Color of Memory 메모리의 색,"AI·반도체 시대, ‘예술적 메모리 소자’로서의 회화를 재정의하다.",Cg1x6l1,ko,서울 종로구 삼청동 157-78,"서울 종로구 삼청로7길 38 (삼청동, 공근혜갤러리빌딩)"
문화관광,ko,KOPoyf5m1,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81906&fileTy=MEDIA&fileNo=1&thumbTy=M,2026 서울시향 파크콘서트,"깊어가는 가을 밤, 울시향이 선사하는 웅장한 감동의 순간!
비그림파워코리아와 함께하는 2026 서울시향 파크 콘서트",Cg1x6l1,ko,서울 광진구 능동 18,"서울 광진구 능동로 216 (능동, 어린이대공원)"
문화관광,ko,KOPreqvti,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81903&fileTy=MEDIA&fileNo=1&thumbTy=M,2026 애채숲,각기 다른 예술의 형태들이 하나의 공간에서 만나 이루는 숲,Cg1x6l1,ko,서울 강남구 역삼동 614-20,서울 강남구 논현로105길 53 2층
문화관광,ko,KOPii0mwl,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81688&fileTy=MEDIA&fileNo=1&thumbTy=M,섬유기획전 《안식의 결 Texture of Rest》	,"현대인에게 섬유의 고유한 물성인 '연결'과 '인내'를 매개로 흩어진 자아를 다시 '직조'하는 시간을 건네는 섬유기획전	
",Cg1x6l1,ko,서울 성동구 성수동2가 314-12,"서울 성동구 연무장7길 11 (성수동2가, 우란문화재단)"
문화관광,ko,KOPex1iie,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81726&fileTy=MEDIA&fileNo=1&thumbTy=M,파메서울,"복잡한 도심 위, 온전한 여유 속에서 휴식과 대화가 오가는 라운지",Cg1x6l1,ko,서울 용산구 한강로3가 98,서울 용산구 서빙고로 17 20층
문화관광,ko,KOPzxk4rc,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81706&fileTy=MEDIA&fileNo=1&thumbTy=M,SKETCH 2026: 유동의 미학,금융과 예술이 교류하고 서로의 언어를 공유하는 새로운 만남의 장,Cg1x6l1,ko,서울 종로구 화동 106-5,서울 종로구 윤보선길 75 (화동)
문화관광,en,ENPhaq0oj,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82111&fileTy=MEDIA&fileNo=1&thumbTy=M,2026 Yeoyujak Concert,"An outing with Korean traditional music on a green lawn under the autumn sky
",Cg1x6l1,en,"102, Yulgok-ro, Jongno-gu, Seoul (Waryong-dong)","102, Yulgok-ro, Jongno-gu, Seoul (Waryong-dong)"
문화관광,en,ENPlv5bpr,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82146&fileTy=MEDIA&fileNo=1&thumbTy=M,Gyeongchun Railway Bridge Music Fountain,"A nighttime music fountain over Jungnangcheon Stream, staged with lasers from a former Gyeongchun Line railway bridge
",Ca1u7i6,en,"224-3, Wolgye-dong, Nowon-gu, Seoul (Gyeongchun Railway Bridge)","224-3, Wolgye-dong, Nowon-gu, Seoul (Gyeongchun Railway Bridge)"
문화관광,en,ENPx8qi2o,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82071&fileTy=MEDIA&fileNo=1&thumbTy=M,2026 Title Match 《Oh Inhwan vs. Chang Seoyoung - Human Error》,"Work by two artists who ask what only humans can create in an age of advanced technology, and who turn error and departure from the norm, born of human imperfection, into a driving force for creation
",Cg1x6l1,en,"1238, Dongil-ro, Nowon-gu, Seoul (Junggye-dong, Buk-Seoul Museum of Art)","1238, Dongil-ro, Nowon-gu, Seoul (Junggye-dong, Buk-Seoul Museum of Art)"
문화관광,en,ENPreqvti,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81903&fileTy=MEDIA&fileNo=1&thumbTy=M,2026 AECHAE Forest,"A forest formed where different art forms meet in a single space
",Cg1x6l1,en,"2F, 53, Nonhyeon-ro 105-gil, Gangnam-gu, Seoul","2F, 53, Nonhyeon-ro 105-gil, Gangnam-gu, Seoul"
문화관광,en,ENPoyf5m1,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81906&fileTy=MEDIA&fileNo=1&thumbTy=M,SPO Park Concert 2026,"A deep autumn night and a moment of grand feeling from the Seoul Philharmonic Orchestra.
2026 Seoul Philharmonic Orchestra Park Concert, presented with B.Grimm Power Korea",Cg1x6l1,en,"216, Neungdong-ro, Gwangjin-gu, Seoul","216, Neungdong-ro, Gwangjin-gu, Seoul"
문화관광,en,ENPh6s7u3,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81943&fileTy=MEDIA&fileNo=1&thumbTy=M,The Color of Memory ,"Redefining painting as an 'artistic memory device' in the age of AI and semiconductors.
",Cg1x6l1,en,"38, Samcheong-ro 7-gil, Jongno-gu, Seoul","38, Samcheong-ro 7-gil, Jongno-gu, Seoul"
문화관광,en,ENPqkbvqx,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81946&fileTy=MEDIA&fileNo=1&thumbTy=M,LALARECIPE × MeME : Happiness Recipe for Every Skin,"A new K-Beauty experience made where a joyful recipe meets art.
A collaboration between LALARECIPE and the artist MeME, bringing beauty and art together in one sensory exhibition",Cg1x6l1,en,"281, Euljiro, Jung-gu, Seoul","281, Euljiro, Jung-gu, Seoul"
문화관광,en,ENPzmxljt,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81953&fileTy=MEDIA&fileNo=1&thumbTy=M,"Painters Inspired by Nature-Kim Won, Yoo Youngkuk, Lee In-sung, Lee Jung-seop, Yim Jik-soon","A white cube of about 186 m² in Singongdeok-dong, Mapo-gu (1F, 28 Mallijae-yetgil), showing mainly the Kumsung Cultural Foundation's collection of painting, calligraphy and ceramics.
",Cg1x6l1,en,"1F, 28, Mallijae-yetgil, Mapo-gu, Seoul","1F, 28, Mallijae-yetgil, Mapo-gu, Seoul"
문화관광,en,ENPex1iie,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81726&fileTy=MEDIA&fileNo=1&thumbTy=M,Pharme Seoul,"A lounge above the busy city, where rest and conversation unfold in complete ease
",Cg1x6l1,en,"20th Floor, 17 Seobinggo-ro, Yongsan-gu, Seoul","20th Floor, 17 Seobinggo-ro, Yongsan-gu, Seoul"
문화관광,en,ENP2ts0gq,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81754&fileTy=MEDIA&fileNo=1&thumbTy=M,Hongdae Mural Street,"A street where you come across art by chance while walking through Hongdae
",Ca1u7i6,en,"72-36 Sangsu-dong, Mapo-gu, Seoul","72-36 Sangsu-dong, Mapo-gu, Seoul"
문화관광,ja,JPPhaq0oj,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82111&fileTy=MEDIA&fileNo=1&thumbTy=M,2026 ヨユジャクコンサート,秋空の下、青々とした芝生で楽しむ韓国伝統音楽の野外コンサート,Cg1x6l1,ja,ソウル市チョンノ(鍾路)区ユルゴンノ102(ワリョンドン),ソウル市チョンノ(鍾路)区ユルゴンノ102(ワリョンドン)
문화관광,ja,JPPlv5bpr,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82146&fileTy=MEDIA&fileNo=1&thumbTy=M,キョンチュン(京春)鉄橋 音楽噴水,旧キョンチュン(京春)線の鉄橋でレーザーとともに繰り広げられるチュンナンチョン(中浪川)の夜間音楽噴水,Ca1u7i6,ja,서울 노원구 월계동 224-3,ソウル市ノウォン(蘆原)区ウォルゲドン(月渓洞)224-3 キョンチュン(京春)鉄橋
문화관광,ja,JPPx8qi2o,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82071&fileTy=MEDIA&fileNo=1&thumbTy=M,2026 タイトルマッチ《オ・インファン vs. チャン・ソヨン：ヒューマンエラー》,最先端技術の時代に人間だけができる創作を問い、人間の不完全さから生まれる誤りや正常性からの逸脱を創造の原動力とした二人の作家の作品,Cg1x6l1,ja,ソウル市ノウォン(蘆原)区トンイルロ1238(チュンゲドン、ソウル市立北ソウル美術館),ソウル市ノウォン(蘆原)区トンイルロ1238(チュンゲドン、ソウル市立北ソウル美術館)
문화관광,ja,JPPzmxljt,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81953&fileTy=MEDIA&fileNo=1&thumbTy=M,自然を愛した画家たち - キム・ウォン、ユ・ヨングク、イ・インソン、イ・ジュンソプ、イム・ジクスン,マポ(麻浦)区シンゴンドクドン(新孔徳洞)のマンリジェイェッキル28 1階にある56.3坪のホワイトキューブで、クムソン文化財団の書画・陶磁の所蔵品展示を中心に紹介する,Cg1x6l1,ja,ソウル市マポ(麻浦)区マンリジェイェッキル28 1階,ソウル市マポ(麻浦)区マンリジェイェッキル28 1階
문화관광,ja,JPPqkbvqx,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81946&fileTy=MEDIA&fileNo=1&thumbTy=M,LALARECIPE × MeME : Happiness Recipe for Every Skin,楽しいレシピとアートが出会って完成する、新しいK-Beauty体験。ララレシピとMeME作家のコラボレーションによる、ビューティーとアートが融合した感覚的な展示,Cg1x6l1,ja,ソウル市チュン(中)区ウルチロ281,ソウル市チュン(中)区ウルチロ281
문화관광,ja,JPPh6s7u3,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81943&fileTy=MEDIA&fileNo=1&thumbTy=M,The Color of Memory メモリの色,AI・半導体の時代、「芸術的メモリ素子」としての絵画を再定義する。,Cg1x6l1,ja,ソウル市チョンノ(鍾路)区サムチョンロ7ギル38,ソウル市チョンノ(鍾路)区サムチョンロ7ギル38
문화관광,ja,JPPoyf5m1,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81906&fileTy=MEDIA&fileNo=1&thumbTy=M,2026 ソウル市立交響楽団パークコンサート,深まる秋の夜、ソウル市立交響楽団が贈る壮大な感動のひととき！B.Grimm Power Koreaとともにお届けする2026 ソウル市立交響楽団パークコンサート,Cg1x6l1,ja,ソウル市クァンジン(広津)区ヌンドンロ216(ヌンドン),ソウル市クァンジン(広津)区ヌンドンロ216(ヌンドン)
문화관광,ja,JPPreqvti,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81903&fileTy=MEDIA&fileNo=1&thumbTy=M,2026 エチェスプ(エチェの森),それぞれ異なる芸術の形が一つの空間で出会って生まれる森,Cg1x6l1,ja,ソウル市カンナム(江南)区ノニョンロ105ギル53 2階,ソウル市カンナム(江南)区ノニョンロ105ギル53 2階
문화관광,ja,JPPii0mwl,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81688&fileTy=MEDIA&fileNo=1&thumbTy=M,繊維企画展《安らぎの肌ざわり Texture of Rest》,"現代人に、繊維固有の物性である「つながり」と「忍耐」を介して、散らばった自我を再び「織り上げる」時間を贈る繊維企画展

",Cg1x6l1,ja,ソウル市ソンドン(城東)区ヨンムジャン7ギル11,ソウル市ソンドン(城東)区ヨンムジャン7ギル11
문화관광,ja,JPP2ts0gq,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81754&fileTy=MEDIA&fileNo=1&thumbTy=M,ホンデ(弘大)壁画通り,ホンデ(弘大)の街を歩きながら、ふとアートに出会えるウォールアートストリート,Ca1u7i6,ja,서울 마포구 서교동 360-27,ソウル市マポ(麻浦)区サンスドン(上水洞)72-36
문화관광,zh,CNPhaq0oj,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82111&fileTy=MEDIA&fileNo=1&thumbTy=M,2026 悠然小聚音乐会 (Yeoyujak Concert),在秋日晴空下的绿茵草坪上享受的韩国传统音乐之旅,Cg1x6l1,zh-CN,首尔市钟路区栗谷路102（卧龙洞）,首尔市钟路区栗谷路102（卧龙洞）
문화관광,zh,CNPlv5bpr,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82146&fileTy=MEDIA&fileNo=1&thumbTy=M,京春铁桥音乐喷泉,在旧京春线铁桥上伴随激光上演的中浪川夜间音乐喷泉,Ca1u7i6,zh-CN,首尔市芦原区月溪洞224-3 京春铁桥,首尔市芦原区月溪洞224-3 京春铁桥
문화관광,zh,CNPx8qi2o,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82071&fileTy=MEDIA&fileNo=1&thumbTy=M,2026冠军对决展《吴仁焕vs.张书英：人类谬误》,两位艺术家在尖端技术时代思考唯有人类才能实现的创作，并将源自人类不完美的谬误与对常态的偏离化为创造动力的作品,Cg1x6l1,zh-CN,首尔市芦原区东一路1238（中溪洞，首尔市立北首尔美术馆）,首尔市芦原区东一路1238（中溪洞，首尔市立北首尔美术馆）
문화관광,zh,CNPzmxljt,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81953&fileTy=MEDIA&fileNo=1&thumbTy=M,热爱自然的画家们——金原、刘永国、李仁星、李仲燮、任直淳,位于麻浦区新孔德洞（万里岾旧路28 1楼）、面积56.3坪的白盒子空间，主要介绍金星文化财团的书画、陶瓷藏品展,Cg1x6l1,zh-CN,首尔市麻浦区万里岾旧路28 1楼,首尔市麻浦区万里岾旧路28 1楼
문화관광,zh,CNPqkbvqx,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81946&fileTy=MEDIA&fileNo=1&thumbTy=M,LALARECIPE × MeME : Happiness Recipe for Every Skin,愉悦配方与艺术交融，打造全新韩系美妆体验。通过LALARECIPE与艺术家MeME的合作，呈现美妆与艺术交融的感官展览,Cg1x6l1,zh-CN,首尔市中区乙支路281,首尔市中区乙支路281
문화관광,zh,CNPh6s7u3,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81943&fileTy=MEDIA&fileNo=1&thumbTy=M,The Color of Memory 记忆之色,AI与半导体时代，重新定义作为“艺术记忆元件”的绘画,Cg1x6l1,zh-CN,首尔市钟路区三清路7街38,首尔市钟路区三清路7街38
문화관광,zh,CNPoyf5m1,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81906&fileTy=MEDIA&fileNo=1&thumbTy=M,2026首尔市立交响乐团公园音乐会,深秋之夜，首尔市立交响乐团带来的宏大感动瞬间！与B.Grimm Power Korea携手呈现的2026首尔市立交响乐团公园音乐会,Cg1x6l1,zh-CN,首尔市广津区陵洞路216（陵洞）,首尔市广津区陵洞路216（陵洞）
문화관광,zh,CNPii0mwl,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81688&fileTy=MEDIA&fileNo=1&thumbTy=M,纤维企划展《安歇之结（Texture of Rest)》,"这是一场纤维企划展，借由纤维固有的物性“联结”与“隐忍”，为人们提供一段重新“编织”破碎自我的时光

",Cg1x6l1,zh-CN,首尔市城东区演武场7街11,首尔市城东区演武场7街11
문화관광,zh,CNP2ts0gq,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81754&fileTy=MEDIA&fileNo=1&thumbTy=M,弘大壁画街,漫步弘大街头，不经意间就能与艺术不期而遇的街巷,Ca1u7i6,zh-CN,서울 마포구 서교동 360-27,首尔市麻浦区上水洞72-36
쇼핑,ko,KOP0c1dl9,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82175&fileTy=MEDIA&fileNo=1&thumbTy=M,신라면분식 더 팩토리,신라면 40주년을 맞아 성수동에 문을 연 라면 팝업 스토어,Cn0t1e0,ko,서울 성동구 성수동2가 321-85,"서울 성동구 성수일로4길 52 (성수동2가, 지노빌딩)"
쇼핑,ko,KOPbop9e1,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82169&fileTy=MEDIA&fileNo=1&thumbTy=M,북촌웰니스뮤지엄약국,"북촌 계동길에서 약과 뷰티, 건강 관리를 한자리에서 만나는 2층 규모 웰니스 약국",Cn0t1e0,ko,서울 종로구 계동 104-1,서울 종로구 계동길 33-2 (계동) 1~2층
쇼핑,ko,KOPziwp2z,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81748&fileTy=MEDIA&fileNo=1&thumbTy=M,메디킹덤 약국,"용산 전자상가의 새로운 중심, 국내 최대 800평 규모를 자랑하는 대형 약국",Cn0t1e0,ko,서울 용산구 한강로3가 16-9,서울 용산구 청파로 74 전자상가(전자랜드) 1층
쇼핑,ko,KOPnew3no,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81737&fileTy=MEDIA&fileNo=1&thumbTy=M,다이소 이스턴스퀘어 강동천호점,복합 쇼핑몰 강동 이스턴스퀘어에 위치한 서울 최대 규모 수준의 다이소 매장,Cn0t1e0,ko,서울 강동구 천호동 580,서울 강동구 올림픽로78길 60 지하1층
쇼핑,ko,KOP3o3i2c,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81731&fileTy=MEDIA&fileNo=1&thumbTy=M,젠틀몬스터 하우스 노웨어 서울,젠틀몬스트가 만든 미래형 리테일 공간,Cn0t1e0,ko,서울 성동구 성수동2가 261,서울 성동구 뚝섬로 433
쇼핑,ko,KOPw8jvg2,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81848&fileTy=MEDIA&fileNo=1&thumbTy=M,모던하우스 뉴컨셉스토어 뉴코아강남점,다양한 주거공간과 글로벌 리빙 제품을 직접 경험할 수 있는 체험형 라이프스타일 매장,Cn0t1e0,ko,서울 서초구 잠원동 70,서울 서초구 잠원로 37-48 뉴코아아울렛 강남점 1관 4층
쇼핑,ko,KOP8ymdnz,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81809&fileTy=MEDIA&fileNo=1&thumbTy=M,서울마이소울 강남점,서울의 감성과 문화를 담은 다양한 공식 굿즈를 만나볼 수 있는 기념품 매장,Cn0t1e0,ko,서울 강남구 역삼동 858,"서울 강남구 강남대로 388-2 강남역 지하상가 A-8, 9호"
쇼핑,ko,KOP19pl3n,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81365&fileTy=MEDIA&fileNo=1&thumbTy=M,무신사 킥스 성수,다양한 브랜드의 신발을 직접 신어 보고 스마트하게 비교·구매할 수 있는 성수동 슈즈 전문 편집숍,Cn0t1e0,ko,서울 성동구 성수동2가 317-5,서울 성동구 성수이로 96 B1-2F
쇼핑,ko,KOPmwrtiq,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81359&fileTy=MEDIA&fileNo=1&thumbTy=M,뉴뉴하우스 성수역점,패션·리빙·선물용 소품을 합리적인 가격에 만날 수 있는 키치한 감성의 라이프스타일 숍,Cn0t1e0,ko,서울 성동구 성수동2가 315-107,서울 성동구 성수이로 93 B1-3F
쇼핑,ko,KOPkptqaw,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81353&fileTy=MEDIA&fileNo=1&thumbTy=M,치이카와샵 아이파크몰 용산점,인기 치이카와 캐릭터의 공식 굿즈를 만나고 즐길 수 있는 캐릭터 전문 매장,Cn0t1e0,ko,서울 용산구 한강로3가 40-999,서울 용산구 한강대로23길 55 리빙파크 3층
쇼핑,en,ENPbop9e1,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82169&fileTy=MEDIA&fileNo=1&thumbTy=M,Bukchon Wellness Museum Pharmacy,"A two-floor wellness pharmacy on Gyedong-gil in Bukchon, bringing medicine, beauty and health care together
",Cn0t1e0,en,"1F-2F, 33-2, Gyedong-gil, Jongno-gu, Seoul","1F-2F, 33-2, Gyedong-gil, Jongno-gu, Seoul"
쇼핑,en,ENP0c1dl9,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82175&fileTy=MEDIA&fileNo=1&thumbTy=M,Shin Ramyun Bunsik The Factory,"A ramyun pop-up store in Seongsu-dong marking the 40th anniversary of Shin Ramyun
",Cn0t1e0,en,"52, Seongsuil-ro 4-gil, Seongdong-gu, Seoul","52, Seongsuil-ro 4-gil, Seongdong-gu, Seoul"
쇼핑,en,ENP3o3i2c,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81731&fileTy=MEDIA&fileNo=1&thumbTy=M,GENTLE MONSTER HAUS NOWHERE SEOUL,"A future-facing retail space created by GENTLE MONSTER
",Cn0t1e0,en,"433 Ttukseom-ro, Seongdong-gu, Seoul","433 Ttukseom-ro, Seongdong-gu, Seoul"
쇼핑,en,ENPnew3no,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81737&fileTy=MEDIA&fileNo=1&thumbTy=M,DAISO Eastern Square Gangdong Cheonho,"A Daiso store boasting one of the largest scales in Seoul, located in the Eastern Square Gangdong shopping mall.
",Cn0t1e0,en,"B1, 60 Olympic-ro 78-gil, Gangdong-gu, Seoul","B1, 60 Olympic-ro 78-gil, Gangdong-gu, Seoul"
쇼핑,en,ENPziwp2z,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81748&fileTy=MEDIA&fileNo=1&thumbTy=M,MEDIKINGDOM Pharmacy,"A new center of the Yongsan electronics market and Korea's largest pharmacy, at about 2,600㎡ (800 pyeong)
",Cn0t1e0,en,"1F, Electronics Market (Electro Land), 74, Cheongpa-ro, Yongsan-gu, Seoul","1F, Electronics Market (Electro Land), 74, Cheongpa-ro, Yongsan-gu, Seoul"
쇼핑,en,ENPw8jvg2,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81848&fileTy=MEDIA&fileNo=1&thumbTy=M,Modern House New Concept Store New Core Gangnam Branch,"An interactive lifestyle store where you can directly experience various residential spaces and global living products.
",Cn0t1e0,en,"4th Floor, Pavilion 1, New Core Outlet Gangnam Branch, 37-48 Jamwon-ro, Seocho-gu, Seoul","4th Floor, Pavilion 1, New Core Outlet Gangnam Branch, 37-48 Jamwon-ro, Seocho-gu, Seoul"
쇼핑,en,ENP8ymdnz,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81809&fileTy=MEDIA&fileNo=1&thumbTy=M,Seoul My Soul Shop Gangnam Branch,"A souvenir shop where you can encounter various official goods embodying the sensibility and culture of Seoul.
",Cn0t1e0,en,"A-8, 9, Gangnam Station Underground Shopping Center, 388-2 Gangnam-daero, Gangnam-gu, Seoul","A-8, 9, Gangnam Station Underground Shopping Center, 388-2 Gangnam-daero, Gangnam-gu, Seoul"
쇼핑,en,ENP19pl3n,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81365&fileTy=MEDIA&fileNo=1&thumbTy=M,Musinsa Kicks Seongsu,A shoe-specialized select shop in Seongsu-dong where you can directly try on various brands of shoes and smartly compare and purchase them,Cn0t1e0,en,"B1-2F, 96 Seongsui-ro, Seongdong-gu, Seoul","B1-2F, 96 Seongsui-ro, Seongdong-gu, Seoul"
쇼핑,en,ENPmwrtiq,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81359&fileTy=MEDIA&fileNo=1&thumbTy=M,NYUNYU HOUSE Seongsu Station Branch,"A lifestyle shop with a kitschy sensibility where you can find fashion, living, and gift accessories at reasonable prices.",Cn0t1e0,en,"B1-3F, 93 Seongsui-ro, Seongdong-gu, Seoul","B1-3F, 93 Seongsui-ro, Seongdong-gu, Seoul"
쇼핑,en,ENPkptqaw,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81353&fileTy=MEDIA&fileNo=1&thumbTy=M,Chiikawa Shop I'Park Mall Yongsan Branch,A specialized character store where you can encounter and enjoy official goods of the popular character Chiikawa,Cn0t1e0,en,"3rd Floor, Living Park, 55 Hangang-daero 23-gil, Yongsan-gu, Seoul","3rd Floor, Living Park, 55 Hangang-daero 23-gil, Yongsan-gu, Seoul"
쇼핑,ja,JPP0c1dl9,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=82175&fileTy=MEDIA&fileNo=1&thumbTy=M,辛ラーメン粉食 ザ・ファクトリー,辛ラーメン40周年を記念してソンスドン(聖水洞)にオープンしたラーメンのポップアップストア,Cn0t1e0,ja,ソウル市ソンドン(城東)区ソンスイルロ4ギル52,ソウル市ソンドン(城東)区ソンスイルロ4ギル52
쇼핑,ja,JPPziwp2z,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81748&fileTy=MEDIA&fileNo=1&thumbTy=M,メディキングダム薬局,ヨンサン(龍山)電子商店街の新たな中心、韓国最大級の800坪の規模を誇る大型薬局,Cn0t1e0,ja,서울 용산구 한강로3가 16-9,ソウル市ヨンサン(龍山)区チョンパロ74 電子商店街(電子ランド)1階
쇼핑,ja,JPPnew3no,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81737&fileTy=MEDIA&fileNo=1&thumbTy=M,ダイソー イースタンスクエア カンドンチョンホ(江東千戸)店,複合ショッピングモール カンドン(江東)イースタンスクエア内に位置するソウル最大級規模のダイソー店舗,Cn0t1e0,ja,서울 강동구 천호동 580,ソウル市カンドン(江東)区オリンピック路78ギル60 地下1階
쇼핑,ja,JPP3o3i2c,https://api.visitseoul.net/comm/getImage?srvcId=MEDIA&parentSn=81731&fileTy=MEDIA&fileNo=1&thumbTy=M,ジェントルモンスター ハウス ノーウェア ソウル(HAUS NOWHERE SEOUL),ジェントルモンスターが提案する未来型リテール空間,Cn0t1e0,ja,서울 성동구 성수동2가 261,ソウル市ソンドン(城東)区トゥクソムロ433
